datetime,sym,price,size
2025.05.05D15:10:39.297236843,IBM,249.03,2
2025.05.05D15:10:40.127435598,IBM,249.079,2
2025.05.05D15:10:40.418041520,IBM,249.0475,1
2025.05.05D15:10:40.582773797,IBM,249.025,2
2025.05.05D15:10:42.160961771,IBM,249.025,1
2025.05.05D15:10:43.162162715,IBM,248.968,10
2025.05.05D15:10:43.162183791,IBM,248.968,1
2025.05.05D15:10:43.306181787,IBM,249.04,8
2025.05.05D15:10:43.306184662,IBM,249.05,4
2025.05.05D15:10:43.306374198,IBM,249.04,11
2025.05.05D15:10:43.306434228,IBM,249.04,60
2025.05.05D15:10:43.306440803,IBM,249.07,9
2025.05.05D15:10:43.306443230,IBM,249.06,8
2025.05.05D15:10:43.306452491,IBM,249.09,14
2025.05.05D15:10:43.306455288,IBM,249.09,2
2025.05.05D15:10:43.306701835,IBM,249.04,90
2025.05.05D15:10:43.308957364,IBM,249.09,1
2025.05.05D15:10:43.308963218,IBM,249.09,100
2025.05.05D15:10:43.308963218,IBM,249.1,22
2025.05.05D15:10:43.626023255,IBM,248.8894,11
2025.05.05D15:10:43.727084919,IBM,249.095,100
2025.05.05D15:10:43.727187177,IBM,249.04,100
2025.05.05D15:10:44.658913815,IBM,248.95,15
2025.05.05D15:10:45.447770168,IBM,249.0445,1
2025.05.05D15:10:46.432892028,IBM,249.07,10
2025.05.05D15:10:46.528775334,IBM,249.04,1
2025.05.05D15:10:46.530053395,IBM,249.04,1
2025.05.05D15:10:47.417965629,IBM,249.06,10
2025.05.05D15:10:48.482046316,IBM,249.1,1
2025.05.05D15:10:48.482115520,IBM,249.1,11
2025.05.05D15:10:48.482130673,IBM,249.1,5
2025.05.05D15:10:48.482130673,IBM,249.1,55
2025.05.05D15:10:48.482136532,IBM,249.09,30
2025.05.05D15:10:48.482142683,IBM,249.1,5
2025.05.05D15:10:48.482142683,IBM,249.1,30
2025.05.05D15:10:48.482145517,IBM,249.1,35
2025.05.05D15:10:48.482166731,IBM,249.1,30
2025.05.05D15:10:48.482732034,IBM,249.1,2
2025.05.05D15:10:48.629463379,IBM,249.12,23
2025.05.05D15:10:48.636172636,IBM,249.13,9
2025.05.05D15:10:48.636175365,IBM,249.13,4
2025.05.05D15:10:48.704429435,IBM,249.14,20
2025.05.05D15:10:48.704429435,IBM,249.15,103
2025.05.05D15:10:48.704681594,IBM,249.14,4
2025.05.05D15:10:48.704681594,IBM,249.15,96
2025.05.05D15:10:48.704979116,IBM,249.15,4
2025.05.05D15:10:48.705295312,IBM,249.15,20
2025.05.05D15:10:48.705297907,IBM,249.15,5
2025.05.05D15:10:48.705619704,IBM,249.15,5
2025.05.05D15:10:48.706630143,IBM,249.15,5
2025.05.05D15:10:48.721981581,IBM,249.17,100
2025.05.05D15:10:48.721993704,IBM,249.17,2
2025.05.05D15:10:48.722372624,IBM,249.15,1
2025.05.05D15:10:48.724507667,IBM,249.17,10
2025.05.05D15:10:48.738379694,IBM,249.074,1
2025.05.05D15:10:48.903683341,IBM,249.17,1
2025.05.05D15:10:48.908612011,IBM,249.1275,40
2025.05.05D15:10:48.944424303,IBM,249.125,54
2025.05.05D15:10:48.957322069,IBM,249.19,1
2025.05.05D15:10:49.134308462,IBM,249.0412,1
2025.05.05D15:10:49.307641272,IBM,249.176,1
2025.05.05D15:10:49.360287497,IBM,249.125,4
2025.05.05D15:10:49.659004007,IBM,249.21,12
2025.05.05D15:10:49.659004007,IBM,249.21,8
2025.05.05D15:10:50.299850870,IBM,249.0132,10
2025.05.05D15:10:50.351357402,IBM,249.19,44
2025.05.05D15:10:51.439203804,IBM,249.08,2
2025.05.05D15:10:51.651220667,IBM,249.19,20
2025.05.05D15:10:53.331953402,IBM,249.19,100
2025.05.05D15:10:53.557582943,IBM,249.19,20
2025.05.05D15:10:53.756178903,IBM,248.8922,13
2025.05.05D15:10:55.264348101,IBM,249.04,10
2025.05.05D15:10:55.808719276,IBM,249.23,100
2025.05.05D15:10:56.324931436,IBM,249.17,20
2025.05.05D15:10:56.905346487,IBM,249.17,1
2025.05.05D15:10:57.690729651,IBM,249.17,1
2025.05.05D15:10:58.714932381,IBM,249.1,1
2025.05.05D15:10:58.715266772,IBM,249.11,100
2025.05.05D15:10:58.715266772,IBM,249.08,37
2025.05.05D15:11:00.136672802,IBM,249.16,100
2025.05.05D15:11:00.355356367,IBM,249.16,13
2025.05.05D15:11:01.779908795,IBM,249.13,14
2025.05.05D15:11:01.779920693,IBM,249.15,29
2025.05.05D15:11:01.780092071,IBM,249.14,46
2025.05.05D15:11:01.785844781,IBM,249.1175,2
2025.05.05D15:11:01.787952811,IBM,249.16,100
2025.05.05D15:11:02.457575358,IBM,249.13,11
2025.05.05D15:11:02.461109643,IBM,249.15,40
2025.05.05D15:11:02.461109643,IBM,249.15,6
2025.05.05D15:11:02.461126840,IBM,249.15,10
2025.05.05D15:11:02.461698226,IBM,249.17,77
2025.05.05D15:11:02.461713340,IBM,249.15,21
2025.05.05D15:11:02.461728266,IBM,249.15,1
2025.05.05D15:11:02.678469326,IBM,248.8935,100
2025.05.05D15:11:03.378978426,IBM,249.17,10
2025.05.05D15:11:03.379270385,IBM,249.17,3
2025.05.05D15:11:03.379273806,IBM,249.17,17
2025.05.05D15:11:03.379273806,IBM,249.18,30
2025.05.05D15:11:03.379357210,IBM,249.17,1
2025.05.05D15:11:03.478963360,IBM,249.15,1
2025.05.05D15:11:03.499433105,IBM,249.15,1
2025.05.05D15:11:03.499514440,IBM,249.14,1
2025.05.05D15:11:06.531165201,IBM,249.135,100
2025.05.05D15:11:07.089901647,IBM,249.135,10
2025.05.05D15:11:09.248706138,IBM,249.2099,25
2025.05.05D15:11:09.251626060,IBM,249.125,1
2025.05.05D15:11:09.312235423,IBM,249.2,5
2025.05.05D15:11:09.312238379,IBM,249.19,1
2025.05.05D15:11:09.312274520,IBM,249.19,13
2025.05.05D15:11:09.312277592,IBM,249.21,3
2025.05.05D15:11:09.312280541,IBM,249.21,79
2025.05.05D15:11:09.312482017,IBM,249.21,10
2025.05.05D15:11:09.312659463,IBM,249.21,25
2025.05.05D15:11:09.312728719,IBM,249.21,1
2025.05.05D15:11:09.312758651,IBM,249.21,1
2025.05.05D15:11:09.312800746,IBM,249.21,1
2025.05.05D15:11:09.313008324,IBM,249.17,40
2025.05.05D15:11:09.323731840,IBM,249.18,5
2025.05.05D15:11:09.323963385,IBM,249.165,7
2025.05.05D15:11:10.870991078,IBM,249.165,7
2025.05.05D15:11:10.976921302,IBM,249.13,2
2025.05.05D15:11:11.568495792,IBM,249.165,2
2025.05.05D15:11:12.820493842,IBM,249.2777,1
2025.05.05D15:11:13.145790860,IBM,249.2,25
2025.05.05D15:11:13.145790860,IBM,249.21,35
2025.05.05D15:11:13.392257458,IBM,248.8907,8
2025.05.05D15:11:13.820302712,IBM,248.96,40
2025.05.05D15:11:13.952148655,IBM,248.96,20
2025.05.05D15:11:14.147560066,IBM,249.18,2
2025.05.05D15:11:15.439779020,IBM,249.0512,1
2025.05.05D15:11:16.090468400,IBM,249.131,300
2025.05.05D15:11:16.930401364,IBM,249.19,60
2025.05.05D15:11:17.908077299,IBM,249.13,100
2025.05.05D15:11:17.921925312,IBM,249.13,50
2025.05.05D15:11:17.954222224,IBM,249.2,100
2025.05.05D15:11:17.954631169,IBM,249.13,100
2025.05.05D15:11:17.955058234,IBM,249.13,100
2025.05.05D15:11:19.084445409,IBM,249.2,100
2025.05.05D15:11:19.415972680,IBM,249.14,9
2025.05.05D15:11:19.449132716,IBM,249.21,100
2025.05.05D15:11:19.924685042,IBM,249.134,2
2025.05.05D15:11:20.688142965,IBM,249.1925,5
2025.05.05D15:11:21.394804742,IBM,249.13,2
2025.05.05D15:11:21.515698681,IBM,249.0094,1
2025.05.05D15:11:22.440833494,IBM,249.2056,1
2025.05.05D15:11:22.623912431,IBM,249.2,1
2025.05.05D15:11:23.699390277,IBM,249.106,10
2025.05.05D15:11:24.443100309,IBM,249.1284,1
2025.05.05D15:11:25.545907188,IBM,249.13,10
2025.05.05D15:11:25.961376618,IBM,249.1364,4
2025.05.05D15:11:26.290735876,IBM,249.1925,1
2025.05.05D15:11:26.986911453,IBM,249.0724,6
2025.05.05D15:11:27.094979862,IBM,249.17,1
2025.05.05D15:11:27.549536146,IBM,249.1332,1
2025.05.05D15:11:30.153704239,IBM,249.16,1
2025.05.05D15:11:30.953067737,IBM,249.19,1
2025.05.05D15:11:30.953067737,IBM,249.2,30
2025.05.05D15:11:30.953239089,IBM,249.16,5
2025.05.05D15:11:30.953245073,IBM,249.19,10
2025.05.05D15:11:30.953380431,IBM,249.16,6
2025.05.05D15:11:30.953380431,IBM,249.18,4
2025.05.05D15:11:30.953383357,IBM,249.19,4
2025.05.05D15:11:30.953777328,IBM,249.21,1
2025.05.05D15:11:30.972307385,IBM,249.14,3
2025.05.05D15:11:31.274572290,IBM,249.1,2
2025.05.05D15:11:31.366702568,IBM,249.1978,50
2025.05.05D15:11:31.630265270,IBM,249.135,1
2025.05.05D15:11:32.041584577,IBM,249.21,49
2025.05.05D15:11:32.041599644,IBM,249.21,100
2025.05.05D15:11:32.041960463,IBM,249.16,1
2025.05.05D15:11:32.049391311,IBM,249.21,50
2025.05.05D15:11:33.143191597,IBM,249.21,1
2025.05.05D15:11:33.601876702,IBM,249.25,1
2025.05.05D15:11:33.805157817,IBM,249.21,1
2025.05.05D15:11:33.904448127,IBM,249.21,10
2025.05.05D15:11:33.948334662,IBM,249.25,100
2025.05.05D15:11:34.513659787,IBM,249.16,8
2025.05.05D15:11:34.716249252,IBM,249.17,6
2025.05.05D15:11:34.814138258,IBM,249.21,1
2025.05.05D15:11:34.907754159,IBM,249.13,8
2025.05.05D15:11:35.020639963,IBM,249.0549,9
2025.05.05D15:11:35.020670017,IBM,249.0549,3
2025.05.05D15:11:36.236185410,IBM,249.159,50
2025.05.05D15:11:36.824813048,IBM,249.13,8
2025.05.05D15:11:36.903423337,IBM,249.17,200
2025.05.05D15:11:37.515642132,IBM,249.17,5
2025.05.05D15:11:38.797212850,IBM,249.17,49
2025.05.05D15:11:38.797498376,IBM,249.17,4
2025.05.05D15:11:38.797630753,IBM,249.08,100
2025.05.05D15:11:38.797687830,IBM,249.08,100
2025.05.05D15:11:38.797769102,IBM,249.11,100
2025.05.05D15:11:38.798054736,IBM,249.1,100
2025.05.05D15:11:38.798156986,IBM,249.17,1
2025.05.05D15:11:38.798527125,IBM,249.075,100
2025.05.05D15:11:38.798593077,IBM,249.065,100
2025.05.05D15:11:38.798749506,IBM,249.17,1
2025.05.05D15:11:38.803206003,IBM,249.07,200
2025.05.05D15:11:38.803242042,IBM,249.08,100
2025.05.05D15:11:38.803284265,IBM,249.06,100
2025.05.05D15:11:38.807352906,IBM,249.08,100
2025.05.05D15:11:38.810251809,IBM,249.16,100
2025.05.05D15:11:38.814558077,IBM,249.15,100
2025.05.05D15:11:38.816672147,IBM,249.14,6
2025.05.05D15:11:38.817219342,IBM,249.08,100
2025.05.05D15:11:38.819937873,IBM,249.07,29
2025.05.05D15:11:38.820304786,IBM,249.13,10
2025.05.05D15:11:38.834754156,IBM,249.18,100
2025.05.05D15:11:38.846960153,IBM,249.19,100
2025.05.05D15:11:38.847224787,IBM,249.17,16
2025.05.05D15:11:39.029982054,IBM,249.06,100
2025.05.05D15:11:39.342209470,IBM,249.09,7
2025.05.05D15:11:39.342615474,IBM,249.17,298
2025.05.05D15:11:39.343334109,IBM,249.15,50
2025.05.05D15:11:39.344320529,IBM,249.15,50
2025.05.05D15:11:39.349892701,IBM,249.26,64
2025.05.05D15:11:39.349898744,IBM,249.26,36
2025.05.05D15:11:39.351089585,IBM,249.17,50
2025.05.05D15:11:40.482623998,IBM,249.17,100
2025.05.05D15:11:40.949991179,IBM,249.09,2
2025.05.05D15:11:41.131888721,IBM,249.11,7
2025.05.05D15:11:41.264570225,IBM,249.17,100
2025.05.05D15:11:42.408776628,IBM,249.1416,10
2025.05.05D15:11:42.868664652,IBM,249.23,1
2025.05.05D15:11:43.374204456,IBM,249.145,1
2025.05.05D15:11:44.147399603,IBM,249.204,500
2025.05.05D15:11:44.155479858,IBM,249.22,100
2025.05.05D15:11:44.157644935,IBM,249.145,100
2025.05.05D15:11:45.475175059,IBM,249.16,100
2025.05.05D15:11:49.865226522,IBM,249.23,48
2025.05.05D15:11:49.868816922,IBM,249.1752,30
2025.05.05D15:11:49.992429348,IBM,249.06,2
2025.05.05D15:11:51.777185249,IBM,249.17,20
2025.05.05D15:11:52.390895671,IBM,249.2399,1
2025.05.05D15:11:52.761260728,IBM,249.2388,1
2025.05.05D15:11:53.083937978,IBM,249.08,5
2025.05.05D15:11:53.083941059,IBM,249.08,2
2025.05.05D15:11:53.110821991,IBM,249.06,1
2025.05.05D15:11:53.110828077,IBM,249.13,42
2025.05.05D15:11:53.110849038,IBM,249.13,14
2025.05.05D15:11:53.110855065,IBM,249.06,3
2025.05.05D15:11:53.110858116,IBM,249.06,5
2025.05.05D15:11:53.110861195,IBM,249.06,19
2025.05.05D15:11:53.110864101,IBM,249.15,1
2025.05.05D15:11:53.110897313,IBM,249.06,6
2025.05.05D15:11:53.110897313,IBM,249.06,21
2025.05.05D15:11:53.110900277,IBM,249.06,5
2025.05.05D15:11:53.110906203,IBM,249.06,200
2025.05.05D15:11:53.110915297,IBM,249.06,21
2025.05.05D15:11:53.110918368,IBM,249.06,2
2025.05.05D15:11:53.110921995,IBM,249.06,5
2025.05.05D15:11:53.110921995,IBM,249.06,24
2025.05.05D15:11:53.110945343,IBM,249.06,100
2025.05.05D15:11:53.110960347,IBM,249.06,79
2025.05.05D15:11:53.110963416,IBM,249.06,8
2025.05.05D15:11:53.110981429,IBM,249.06,2
2025.05.05D15:11:53.111098872,IBM,249.06,8
2025.05.05D15:11:53.111098872,IBM,249.06,5
2025.05.05D15:11:53.111110711,IBM,249.15,3
2025.05.05D15:11:53.111125752,IBM,249.06,51
2025.05.05D15:11:53.111161888,IBM,249.06,8
2025.05.05D15:11:53.111206984,IBM,249.06,17
2025.05.05D15:11:53.111213081,IBM,249.06,8
2025.05.05D15:11:53.111237033,IBM,249.06,17
2025.05.05D15:11:53.111264062,IBM,249.05,10
2025.05.05D15:11:53.111276125,IBM,249.05,100
2025.05.05D15:11:53.111336334,IBM,249.05,100
2025.05.05D15:11:53.111345298,IBM,249.06,8
2025.05.05D15:11:53.111645983,IBM,249.05,100
2025.05.05D15:11:53.111763235,IBM,249.06,79
2025.05.05D15:11:53.112178252,IBM,249.1,50
2025.05.05D15:11:53.112223372,IBM,249.095,50
2025.05.05D15:11:53.112472954,IBM,249.1,50
2025.05.05D15:11:53.113393212,IBM,249.1,50
2025.05.05D15:11:53.114538864,IBM,249.07,20
2025.05.05D15:11:53.117317573,IBM,249.06,40
2025.05.05D15:11:53.121079518,IBM,249.06,10
2025.05.05D15:11:53.121178640,IBM,249.06,1
2025.05.05D15:11:53.288912162,IBM,249.065,40
2025.05.05D15:11:53.384254122,IBM,249.04,10
2025.05.05D15:11:53.385667397,IBM,249.06,18
2025.05.05D15:11:53.385733596,IBM,249.06,18
2025.05.05D15:11:53.391943357,IBM,249.055,40
2025.05.05D15:11:53.391985617,IBM,249.04,40
2025.05.05D15:11:53.571191228,IBM,249.045,40
2025.05.05D15:11:53.578041488,IBM,249.17,1
2025.05.05D15:11:53.799567055,IBM,249.06,18
2025.05.05D15:11:54.003485608,IBM,249.04,100
2025.05.05D15:11:54.207951493,IBM,249.1,5
2025.05.05D15:11:54.207954521,IBM,249.12,13
2025.05.05D15:11:54.325850198,IBM,249.17,1
2025.05.05D15:11:55.160773341,IBM,249.0529,7
2025.05.05D15:11:55.477728031,IBM,249.06,12
2025.05.05D15:11:55.574336041,IBM,249.03,15
2025.05.05D15:11:55.939736207,IBM,249.12,10
2025.05.05D15:11:56.809927108,IBM,249.06,1
2025.05.05D15:11:57.431489399,IBM,248.9512,1
2025.05.05D15:11:57.581477407,IBM,249.03,15
2025.05.05D15:11:58.713152975,IBM,249.05,25
2025.05.05D15:11:58.713216113,IBM,249.04,75
2025.05.05D15:11:58.866331758,IBM,249.0824,4
2025.05.05D15:11:59.527952219,IBM,249.06,5
2025.05.05D15:11:59.530132368,IBM,249.06,4
2025.05.05D15:11:59.543911271,IBM,249.03,15
2025.05.05D15:11:59.774106450,IBM,249.065,1
2025.05.05D15:11:59.917268267,IBM,249.0829,1
2025.05.05D15:12:00.013325918,IBM,249.12,7
2025.05.05D15:12:00.013461304,IBM,249.12,50
2025.05.05D15:12:00.013464251,IBM,249.14,3
2025.05.05D15:12:00.039046219,IBM,249.155,100
2025.05.05D15:12:00.046194159,IBM,249.17,100
2025.05.05D15:12:00.321078754,IBM,249.08,15
2025.05.05D15:12:02.123838420,IBM,249.1782,12
2025.05.05D15:12:02.147107858,IBM,249.0212,2
2025.05.05D15:12:02.913320340,IBM,249.09,25
2025.05.05D15:12:02.913383474,IBM,249.09,10
2025.05.05D15:12:02.948239552,IBM,249.0371,20
2025.05.05D15:12:03.189531055,IBM,249.07,1
2025.05.05D15:12:03.226495022,IBM,249.0728,1
2025.05.05D15:12:03.382566732,IBM,249.04,1
2025.05.05D15:12:03.955151265,IBM,249.07,25
2025.05.05D15:12:03.956802332,IBM,249.07,50
2025.05.05D15:12:03.957851577,IBM,249.07,25
2025.05.05D15:12:04.123840860,IBM,249.1303,10
2025.05.05D15:12:04.827131636,IBM,249.11,4
2025.05.05D15:12:04.827200717,IBM,249.1289,79
2025.05.05D15:12:04.827453355,IBM,249.11,50
2025.05.05D15:12:04.827627775,IBM,249.1289,377
2025.05.05D15:12:04.828129914,IBM,249.14,82
2025.05.05D15:12:04.828187127,IBM,249.14,224
2025.05.05D15:12:04.828196173,IBM,249.13,1
2025.05.05D15:12:04.828830675,IBM,249.18,100
2025.05.05D15:12:04.828953901,IBM,249.122,11
2025.05.05D15:12:04.830908651,IBM,249.0305,70
2025.05.05D15:12:05.116077696,IBM,249.1692,1
2025.05.05D15:12:06.037796449,IBM,249.0428,7
2025.05.05D15:12:06.089393303,IBM,249.095,9
2025.05.05D15:12:06.089516657,IBM,249.095,1
2025.05.05D15:12:06.089799278,IBM,249.095,1
2025.05.05D15:12:09.722030985,IBM,249.085,100
2025.05.05D15:12:10.139160386,IBM,249.04,5
2025.05.05D15:12:11.386855303,IBM,249.1594,15
2025.05.05D15:12:12.211698343,IBM,249.085,5
2025.05.05D15:12:12.211764421,IBM,249.085,5
2025.05.05D15:12:12.365631879,IBM,249.16,42
2025.05.05D15:12:13.086694932,IBM,248.8914,100
2025.05.05D15:12:13.087046730,IBM,248.8914,13
2025.05.05D15:12:13.118652090,IBM,249.15,5
2025.05.05D15:12:13.311600367,IBM,249.15,5
2025.05.05D15:12:13.312069634,IBM,249.16,5
2025.05.05D15:12:13.312087577,IBM,249.16,4
2025.05.05D15:12:13.312118025,IBM,249.16,25
2025.05.05D15:12:13.312120667,IBM,249.16,2
2025.05.05D15:12:13.312135663,IBM,249.16,90
2025.05.05D15:12:13.312141738,IBM,249.16,1
2025.05.05D15:12:13.312153677,IBM,249.16,10
2025.05.05D15:12:13.312243898,IBM,249.16,4
2025.05.05D15:12:13.312247059,IBM,249.16,50
2025.05.05D15:12:13.335065289,IBM,249.19,100
2025.05.05D15:12:13.336902751,IBM,249.15,8
2025.05.05D15:12:13.517065256,IBM,249.17,6
2025.05.05D15:12:13.517065256,IBM,249.19,5
2025.05.05D15:12:13.517067930,IBM,249.19,5
2025.05.05D15:12:13.517070822,IBM,249.19,2
2025.05.05D15:12:13.517070822,IBM,249.2,82
2025.05.05D15:12:14.851862023,IBM,249.115,1
2025.05.05D15:12:15.431702874,IBM,249.2,141
2025.05.05D15:12:15.431705959,IBM,249.2,5
2025.05.05D15:12:15.431708719,IBM,249.2,32
2025.05.05D15:12:15.432156910,IBM,249.18,1
2025.05.05D15:12:15.438529120,IBM,249.21,4
2025.05.05D15:12:17.193219129,IBM,249.2,58
2025.05.05D15:12:17.193291329,IBM,249.21,2
2025.05.05D15:12:17.610194940,IBM,249.0857,1
2025.05.05D15:12:18.325854133,IBM,249.1678,200
2025.05.05D15:12:18.628831599,IBM,249.21,1
2025.05.05D15:12:21.726889898,IBM,249.21,18
2025.05.05D15:12:21.726892737,IBM,249.21,9
2025.05.05D15:12:21.726934803,IBM,249.21,50
2025.05.05D15:12:21.726937816,IBM,249.21,5
2025.05.05D15:12:21.728760138,IBM,249.23,3
2025.05.05D15:12:21.728784224,IBM,249.23,23
2025.05.05D15:12:21.729632240,IBM,249.24,10
2025.05.05D15:12:21.736593806,IBM,249.205,2
2025.05.05D15:12:23.188056863,IBM,249.22,1
2025.05.05D15:12:23.188065733,IBM,249.21,1
2025.05.05D15:12:23.195586690,IBM,249.24,4
2025.05.05D15:12:23.207696515,IBM,249.28,50
2025.05.05D15:12:23.208562610,IBM,249.28,9
2025.05.05D15:12:23.209407586,IBM,249.25,28
2025.05.05D15:12:23.209753511,IBM,249.25,22
2025.05.05D15:12:23.210144344,IBM,249.28,4
2025.05.05D15:12:23.210321781,IBM,249.28,1
2025.05.05D15:12:23.210700668,IBM,249.28,28
2025.05.05D15:12:23.221619713,IBM,249.28,9
2025.05.05D15:12:23.870023819,IBM,249.28,100
2025.05.05D15:12:24.020071977,IBM,248.896,100
2025.05.05D15:12:24.170252786,IBM,249.15,20
2025.05.05D15:12:26.055456748,IBM,249.215,5
2025.05.05D15:12:26.057248968,IBM,249.215,33
2025.05.05D15:12:26.059305918,IBM,249.215,31
2025.05.05D15:12:26.061910084,IBM,249.215,6
2025.05.05D15:12:26.064219655,IBM,249.215,1
2025.05.05D15:12:26.952017772,IBM,248.8992,12
2025.05.05D15:12:27.005072961,IBM,249.21,44
2025.05.05D15:12:27.382321164,IBM,249.215,1
2025.05.05D15:12:27.790362743,IBM,249.28,100
2025.05.05D15:12:27.790414022,IBM,249.28,123
2025.05.05D15:12:27.790416858,IBM,249.28,11
2025.05.05D15:12:27.790464991,IBM,249.28,2
2025.05.05D15:12:27.790528375,IBM,249.28,6
2025.05.05D15:12:27.790732998,IBM,249.25,30
2025.05.05D15:12:27.790735900,IBM,249.28,5
2025.05.05D15:12:27.790738671,IBM,249.28,60
2025.05.05D15:12:27.790850009,IBM,249.28,30
2025.05.05D15:12:27.790973189,IBM,249.27,61
2025.05.05D15:12:27.790982326,IBM,249.27,39
2025.05.05D15:12:27.790985310,IBM,249.28,5
2025.05.05D15:12:27.790988258,IBM,249.28,51
2025.05.05D15:12:27.791018778,IBM,249.28,39
2025.05.05D15:12:27.791021323,IBM,249.28,10
2025.05.05D15:12:27.791045529,IBM,249.28,2
2025.05.05D15:12:27.791045529,IBM,249.28,9
2025.05.05D15:12:27.791517487,IBM,249.29,25
2025.05.05D15:12:27.887151259,IBM,249.32,4
2025.05.05D15:12:29.428179549,IBM,249.32,1
2025.05.05D15:12:29.515122630,IBM,249.33,21
2025.05.05D15:12:29.515173994,IBM,249.33,20
2025.05.05D15:12:29.515173994,IBM,249.35,8
2025.05.05D15:12:29.515357189,IBM,249.32,5
2025.05.05D15:12:29.515393270,IBM,249.34,1
2025.05.05D15:12:29.515486478,IBM,249.32,5
2025.05.05D15:12:29.516030825,IBM,249.34,1
2025.05.05D15:12:29.676760506,IBM,249.2154,1
2025.05.05D15:12:29.948214123,IBM,249.25,20
2025.05.05D15:12:30.356673806,IBM,249.2692,20
2025.05.05D15:12:30.976732203,IBM,249.3,10
2025.05.05D15:12:31.342462987,IBM,249.35,10
2025.05.05D15:12:31.363043959,IBM,249.3498,20
2025.05.05D15:12:32.373200276,IBM,249.25,1
2025.05.05D15:12:35.378048203,IBM,249.1601,11
2025.05.05D15:12:36.024229920,IBM,249.1372,6
2025.05.05D15:12:37.221073867,IBM,249.34,1
2025.05.05D15:12:38.386814613,IBM,249.27,2
2025.05.05D15:12:38.928374055,IBM,249.1712,1
2025.05.05D15:12:39.309390367,IBM,249.1377,3
2025.05.05D15:12:39.309420422,IBM,249.1377,1
2025.05.05D15:12:39.791378115,IBM,249.2645,100
2025.05.05D15:12:40.326123444,IBM,249.275,10
2025.05.05D15:12:41.025604040,IBM,249.35,90
2025.05.05D15:12:41.025643114,IBM,249.35,82
2025.05.05D15:12:41.025782121,IBM,249.35,5
2025.05.05D15:12:41.025782121,IBM,249.35,90
2025.05.05D15:12:42.317362995,IBM,249.25,4
2025.05.05D15:12:42.626893106,IBM,249.29,1
2025.05.05D15:12:42.883325714,IBM,249.35,80
2025.05.05D15:12:43.520188003,IBM,249.3005,15
2025.05.05D15:12:44.259300127,IBM,249.38,8
2025.05.05D15:12:44.259300127,IBM,249.38,5
2025.05.05D15:12:44.259302805,IBM,249.38,16
2025.05.05D15:12:44.259338892,IBM,249.38,105
2025.05.05D15:12:44.259444226,IBM,249.38,5
2025.05.05D15:12:44.264153409,IBM,249.325,1
2025.05.05D15:12:44.277375868,IBM,249.38,10
2025.05.05D15:12:44.277944244,IBM,249.36,100
2025.05.05D15:12:44.279008731,IBM,249.35,19
2025.05.05D15:12:44.279832693,IBM,249.4,5
2025.05.05D15:12:44.279895806,IBM,249.4,25
2025.05.05D15:12:44.279959019,IBM,249.4,75
2025.05.05D15:12:44.297713233,IBM,249.35,22
2025.05.05D15:12:44.297893707,IBM,249.37,22
2025.05.05D15:12:44.300630217,IBM,249.37,11
2025.05.05D15:12:44.320618821,IBM,249.38,62
2025.05.05D15:12:44.796553100,IBM,249.41,10
2025.05.05D15:12:44.904937234,IBM,249.325,4
2025.05.05D15:12:44.907397018,IBM,249.325,2
2025.05.05D15:12:44.907457356,IBM,249.325,58
2025.05.05D15:12:45.740089007,IBM,249.35,100
2025.05.05D15:12:46.264378516,IBM,249.305,1
2025.05.05D15:12:47.083949977,IBM,249.3541,2
2025.05.05D15:12:47.357947271,IBM,249.37,1
2025.05.05D15:12:47.432581980,IBM,249.36,2
2025.05.05D15:12:47.432585052,IBM,249.37,6
2025.05.05D15:12:47.432588146,IBM,249.37,52
2025.05.05D15:12:49.132544829,IBM,249.38,4
2025.05.05D15:12:50.978752083,IBM,249.325,3
2025.05.05D15:12:51.235999626,IBM,249.2401,27
2025.05.05D15:12:52.415696537,IBM,249.4083,1
2025.05.05D15:12:54.352837264,IBM,248.9103,19
2025.05.05D15:12:54.353111008,IBM,248.9103,7
2025.05.05D15:12:54.353426734,IBM,248.9103,1
2025.05.05D15:12:54.792484220,IBM,249.32,1
2025.05.05D15:12:55.464623685,IBM,249.3771,4
2025.05.05D15:12:55.980420870,IBM,249.31,15
2025.05.05D15:12:55.980484076,IBM,249.31,85
2025.05.05D15:12:56.010880454,IBM,249.27,7
2025.05.05D15:12:56.010946634,IBM,249.35,100
2025.05.05D15:12:57.106927201,IBM,249.36,4
2025.05.05D15:12:57.337916315,IBM,249.38,100
2025.05.05D15:12:57.338647067,IBM,249.39,200
2025.05.05D15:12:57.389062052,IBM,249.32,2
2025.05.05D15:12:57.389284667,IBM,249.32,1
2025.05.05D15:12:57.390012318,IBM,249.32,2
2025.05.05D15:12:57.390791264,IBM,249.32,2
2025.05.05D15:12:57.390992699,IBM,249.32,2
2025.05.05D15:12:58.698045991,IBM,249.174,10
2025.05.05D15:13:00.451782841,IBM,249.37,1
2025.05.05D15:13:01.125889192,IBM,249.35,100
2025.05.05D15:13:02.762247643,IBM,249.28,50
2025.05.05D15:13:02.762253599,IBM,249.28,5
2025.05.05D15:13:02.762256535,IBM,249.28,8
2025.05.05D15:13:02.762256535,IBM,249.27,36
2025.05.05D15:13:02.762386237,IBM,249.25,5
2025.05.05D15:13:02.762812895,IBM,249.31,1
2025.05.05D15:13:02.763041502,IBM,249.31,3
2025.05.05D15:13:02.763360272,IBM,249.305,5
